InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
562263,85099B,JUMBO BAG RED RETROSPOT,4,03-08-2011 15:45,2.08,17514
562264,85099B,JUMBO BAG RED RETROSPOT,2,03-08-2011 16:14,4.13,
562274,85099B,JUMBO BAG RED RETROSPOT,10,04-08-2011 10:00,2.08,12704
562276,85099B,JUMBO BAG RED RETROSPOT,20,04-08-2011 10:23,2.08,17735
562282,85099B,JUMBO BAG RED RETROSPOT,100,04-08-2011 10:38,1.79,13098
562340,85099B,JUMBO BAG RED RETROSPOT,10,04-08-2011 12:05,2.08,13985
562342,85099B,JUMBO BAG RED RETROSPOT,10,04-08-2011 12:13,2.08,16929
562346,85099B,JUMBO BAG RED RETROSPOT,20,04-08-2011 12:14,2.08,16187
562348,85099B,JUMBO BAG RED RETROSPOT,100,04-08-2011 12:36,1.79,17511
562351,85099B,JUMBO BAG RED RETROSPOT,10,04-08-2011 13:10,2.08,16626
562381,85099B,JUMBO BAG RED RETROSPOT,10,04-08-2011 15:33,2.08,16873
562417,85099B,JUMBO BAG RED RETROSPOT,1,04-08-2011 16:32,4.13,
562419,85099B,JUMBO BAG RED RETROSPOT,50,04-08-2011 16:36,2.08,14667
562420,85099B,JUMBO BAG RED RETROSPOT,2,04-08-2011 16:38,4.13,
562432,85099B,JUMBO BAG RED RETROSPOT,10,04-08-2011 17:38,2.08,14004
562433,85099B,JUMBO BAG RED RETROSPOT,100,04-08-2011 17:40,1.79,17677
562459,85099B,JUMBO BAG RED RETROSPOT,100,05-08-2011 11:17,1.74,16029
562543,85099B,JUMBO BAG RED RETROSPOT,10,05-08-2011 15:45,2.08,13552
562560,85099B,JUMBO BAG RED RETROSPOT,4,05-08-2011 17:12,2.08,14156
562562,85099B,JUMBO BAG RED RETROSPOT,20,05-08-2011 17:43,2.08,16271
562574,85099B,JUMBO BAG RED RETROSPOT,3,07-08-2011 12:42,2.08,14903
562580,85099B,JUMBO BAG RED RETROSPOT,10,07-08-2011 13:31,2.08,14024
562587,85099B,JUMBO BAG RED RETROSPOT,10,07-08-2011 14:34,2.08,15640
562605,85099B,JUMBO BAG RED RETROSPOT,20,08-08-2011 10:59,2.08,12530
562615,85099B,JUMBO BAG RED RETROSPOT,10,08-08-2011 12:20,2.08,16458
562616,85099B,JUMBO BAG RED RETROSPOT,10,08-08-2011 12:28,2.08,14748
562621,85099B,JUMBO BAG RED RETROSPOT,10,08-08-2011 12:36,2.08,14415
562652,85099B,JUMBO BAG RED RETROSPOT,200,08-08-2011 13:34,1.79,14844
562680,85099B,JUMBO BAG RED RETROSPOT,4,08-08-2011 13:46,2.08,17954
562715,85099B,JUMBO BAG RED RETROSPOT,4,08-08-2011 15:34,4.13,
562722,85099B,JUMBO BAG RED RETROSPOT,100,08-08-2011 16:43,1.79,13798
562768,85099B,JUMBO BAG RED RETROSPOT,10,09-08-2011 10:49,2.08,14127
562769,85099B,JUMBO BAG RED RETROSPOT,20,09-08-2011 10:52,2.08,14409
562775,85099B,JUMBO BAG RED RETROSPOT,20,09-08-2011 12:21,2.08,15078
562779,85099B,JUMBO BAG RED RETROSPOT,1,09-08-2011 12:58,2.08,17841
562789,85099B,JUMBO BAG RED RETROSPOT,200,09-08-2011 13:50,1.79,14646
562807,85099B,JUMBO BAG RED RETROSPOT,10,09-08-2011 14:57,2.08,16053
562840,85099B,JUMBO BAG RED RETROSPOT,2,09-08-2011 16:27,2.08,14527
562849,85099B,JUMBO BAG RED RETROSPOT,10,10-08-2011 09:52,2.08,16700
562850,85099B,JUMBO BAG RED RETROSPOT,300,10-08-2011 10:08,1.79,14680
562880,85099B,JUMBO BAG RED RETROSPOT,200,10-08-2011 10:53,1.79,15838
562888,85099B,JUMBO BAG RED RETROSPOT,10,10-08-2011 11:58,2.08,14388
562918,85099B,JUMBO BAG RED RETROSPOT,20,10-08-2011 13:51,2.08,15615
562933,85099B,JUMBO BAG RED RETROSPOT,5,10-08-2011 16:51,4.13,
562934,85099B,JUMBO BAG RED RETROSPOT,2,10-08-2011 16:56,4.13,
562935,85099B,JUMBO BAG RED RETROSPOT,10,10-08-2011 17:11,2.08,14156
562944,85099B,JUMBO BAG RED RETROSPOT,10,11-08-2011 09:34,2.08,13985
562955,85099B,JUMBO BAG RED RETROSPOT,94,11-08-2011 10:14,4.13,
562980,85099B,JUMBO BAG RED RETROSPOT,10,11-08-2011 11:44,2.08,17686
563020,85099B,JUMBO BAG RED RETROSPOT,20,11-08-2011 12:58,2.08,12428
563034,85099B,JUMBO BAG RED RETROSPOT,10,11-08-2011 14:53,2.08,17644
563093,85099B,JUMBO BAG RED RETROSPOT,3,11-08-2011 17:28,4.13,
563097,85099B,JUMBO BAG RED RETROSPOT,10,12-08-2011 09:11,2.08,17642
563155,85099B,JUMBO BAG RED RETROSPOT,2,12-08-2011 11:48,2.08,13069
563195,85099B,JUMBO BAG RED RETROSPOT,14,12-08-2011 16:36,4.13,
563200,85099B,JUMBO BAG RED RETROSPOT,1,14-08-2011 10:49,2.08,13838
563211,85099B,JUMBO BAG RED RETROSPOT,10,14-08-2011 12:33,2.08,17049
563213,85099B,JUMBO BAG RED RETROSPOT,1,14-08-2011 12:55,2.08,16115
563213,85099B,JUMBO BAG RED RETROSPOT,2,14-08-2011 12:55,2.08,16115
563214,85099B,JUMBO BAG RED RETROSPOT,5,14-08-2011 12:56,2.08,16370
563214,85099B,JUMBO BAG RED RETROSPOT,1,14-08-2011 12:56,2.08,16370
563231,85099B,JUMBO BAG RED RETROSPOT,2,14-08-2011 15:42,2.08,14658
563241,85099B,JUMBO BAG RED RETROSPOT,20,15-08-2011 10:22,2.08,12758
563245,85099B,JUMBO BAG RED RETROSPOT,10,15-08-2011 10:53,2.08,16272
563253,85099B,JUMBO BAG RED RETROSPOT,20,15-08-2011 12:04,2.08,15218
563256,85099B,JUMBO BAG RED RETROSPOT,10,15-08-2011 12:07,2.08,18143
563262,85099B,JUMBO BAG RED RETROSPOT,2,15-08-2011 12:44,2.08,15311
563376,85099B,JUMBO BAG RED RETROSPOT,5,16-08-2011 10:36,2.08,15752
563404,85099B,JUMBO BAG RED RETROSPOT,30,16-08-2011 11:04,2.08,16303
563429,85099B,JUMBO BAG RED RETROSPOT,10,16-08-2011 11:48,2.08,13999
563504,85099B,JUMBO BAG RED RETROSPOT,10,17-08-2011 09:16,2.08,16218
563532,85099B,JUMBO BAG RED RETROSPOT,100,17-08-2011 11:04,1.79,17511
563533,85099B,JUMBO BAG RED RETROSPOT,1,17-08-2011 11:14,2.08,16241
563540,85099B,JUMBO BAG RED RETROSPOT,10,17-08-2011 12:04,2.08,12473
563546,85099B,JUMBO BAG RED RETROSPOT,2,17-08-2011 12:24,2.08,16729
563549,85099B,JUMBO BAG RED RETROSPOT,15,17-08-2011 12:34,4.13,
563555,85099B,JUMBO BAG RED RETROSPOT,2,17-08-2011 13:21,2.08,16755
563556,85099B,JUMBO BAG RED RETROSPOT,10,17-08-2011 13:31,2.08,17706
563562,85099B,JUMBO BAG RED RETROSPOT,100,17-08-2011 14:02,1.74,16029
563569,85099B,JUMBO BAG RED RETROSPOT,10,17-08-2011 14:47,2.08,18257
563571,85099B,JUMBO BAG RED RETROSPOT,1,17-08-2011 14:58,2.08,15541
563584,85099B,JUMBO BAG RED RETROSPOT,20,17-08-2011 16:48,2.08,15122
563614,85099B,JUMBO BAG RED RETROSPOT,100,18-08-2011 08:51,1.79,12415
563619,85099B,JUMBO BAG RED RETROSPOT,10,18-08-2011 10:01,2.08,12839
563620,85099B,JUMBO BAG RED RETROSPOT,10,18-08-2011 10:06,2.08,13014
563626,85099B,JUMBO BAG RED RETROSPOT,30,18-08-2011 10:31,2.08,16187
563659,85099B,JUMBO BAG RED RETROSPOT,100,18-08-2011 11:00,1.75,13694
563661,85099B,JUMBO BAG RED RETROSPOT,10,18-08-2011 11:23,2.08,13048
563697,85099B,JUMBO BAG RED RETROSPOT,5,18-08-2011 13:44,2.08,16813
563698,85099B,JUMBO BAG RED RETROSPOT,5,18-08-2011 13:46,2.08,14667
563718,85099B,JUMBO BAG RED RETROSPOT,10,18-08-2011 16:18,2.08,15144
563732,85099B,JUMBO BAG RED RETROSPOT,100,18-08-2011 17:50,1.79,15125
563733,85099B,JUMBO BAG RED RETROSPOT,10,18-08-2011 17:57,2.08,18225
563808,85099B,JUMBO BAG RED RETROSPOT,20,19-08-2011 11:46,2.08,12626
563818,85099B,JUMBO BAG RED RETROSPOT,40,19-08-2011 11:55,2.08,13327
563837,85099B,JUMBO BAG RED RETROSPOT,20,19-08-2011 13:03,2.08,15078
563855,85099B,JUMBO BAG RED RETROSPOT,20,19-08-2011 15:29,2.08,14709
563900,85099B,JUMBO BAG RED RETROSPOT,200,21-08-2011 11:05,1.79,14566
563902,85099B,JUMBO BAG RED RETROSPOT,200,21-08-2011 11:06,1.79,17029
563903,85099B,JUMBO BAG RED RETROSPOT,10,21-08-2011 11:15,2.08,17068
563912,85099B,JUMBO BAG RED RETROSPOT,10,21-08-2011 12:58,2.08,17675
563913,85099B,JUMBO BAG RED RETROSPOT,20,21-08-2011 13:11,2.08,14911
563926,85099B,JUMBO BAG RED RETROSPOT,10,21-08-2011 14:42,2.08,12553
563928,85099B,JUMBO BAG RED RETROSPOT,3,21-08-2011 15:17,2.08,17059
563934,85099B,JUMBO BAG RED RETROSPOT,25,21-08-2011 16:02,2.08,15313
563940,85099B,JUMBO BAG RED RETROSPOT,10,22-08-2011 09:30,2.08,17416
563943,85099B,JUMBO BAG RED RETROSPOT,30,22-08-2011 10:04,2.08,13139
563944,85099B,JUMBO BAG RED RETROSPOT,30,22-08-2011 10:08,2.08,17581
564016,85099B,JUMBO BAG RED RETROSPOT,10,22-08-2011 11:44,2.08,15712
564020,85099B,JUMBO BAG RED RETROSPOT,10,22-08-2011 11:57,2.08,13971
564022,85099B,JUMBO BAG RED RETROSPOT,10,22-08-2011 12:10,2.08,13269
564034,85099B,JUMBO BAG RED RETROSPOT,10,22-08-2011 12:22,2.08,12935
564078,85099B,JUMBO BAG RED RETROSPOT,10,22-08-2011 15:43,2.08,17083
564079,85099B,JUMBO BAG RED RETROSPOT,10,22-08-2011 15:55,2.08,12627
564083,85099B,JUMBO BAG RED RETROSPOT,10,23-08-2011 08:54,2.08,17469
564089,85099B,JUMBO BAG RED RETROSPOT,70,23-08-2011 09:53,2.08,15971
564093,85099B,JUMBO BAG RED RETROSPOT,10,23-08-2011 10:29,2.08,14930
564147,85099B,JUMBO BAG RED RETROSPOT,20,23-08-2011 12:21,2.08,14004
564150,85099B,JUMBO BAG RED RETROSPOT,10,23-08-2011 12:30,2.08,14936
564162,85099B,JUMBO BAG RED RETROSPOT,10,23-08-2011 13:27,2.08,13481
564167,85099B,JUMBO BAG RED RETROSPOT,10,23-08-2011 13:50,2.08,17735
564174,85099B,JUMBO BAG RED RETROSPOT,10,23-08-2011 14:25,2.08,14191
564187,85099B,JUMBO BAG RED RETROSPOT,1,23-08-2011 15:24,2.08,15005
564221,85099B,JUMBO BAG RED RETROSPOT,38,24-08-2011 09:36,4.13,
564246,85099B,JUMBO BAG RED RETROSPOT,10,24-08-2011 10:36,2.08,13534
564305,85099B,JUMBO BAG RED RETROSPOT,10,24-08-2011 12:20,2.08,14875
564310,85099B,JUMBO BAG RED RETROSPOT,200,24-08-2011 12:51,1.79,15769
564311,85099B,JUMBO BAG RED RETROSPOT,200,24-08-2011 12:52,1.79,15769
564312,85099B,JUMBO BAG RED RETROSPOT,300,24-08-2011 12:52,1.79,15769
564316,85099B,JUMBO BAG RED RETROSPOT,10,24-08-2011 13:11,2.08,13985
564323,85099B,JUMBO BAG RED RETROSPOT,100,24-08-2011 13:24,1.75,13694
564327,85099B,JUMBO BAG RED RETROSPOT,100,24-08-2011 13:33,1.74,16029
564327,85099B,JUMBO BAG RED RETROSPOT,100,24-08-2011 13:33,1.74,16029
564371,85099B,JUMBO BAG RED RETROSPOT,10,25-08-2011 09:53,2.08,17705
564438,85099B,JUMBO BAG RED RETROSPOT,20,25-08-2011 12:11,2.08,16628
564479,85099B,JUMBO BAG RED RETROSPOT,10,25-08-2011 13:12,2.08,12682
564484,85099B,JUMBO BAG RED RETROSPOT,3,25-08-2011 13:46,2.08,13634
564489,85099B,JUMBO BAG RED RETROSPOT,20,25-08-2011 14:13,2.08,15950
564516,85099B,JUMBO BAG RED RETROSPOT,5,25-08-2011 14:45,4.13,
564526,85099B,JUMBO BAG RED RETROSPOT,10,25-08-2011 14:50,2.08,15805
564534,85099B,JUMBO BAG RED RETROSPOT,10,25-08-2011 15:09,2.08,12748
564539,85099B,JUMBO BAG RED RETROSPOT,10,25-08-2011 15:22,2.08,12715
564542,85099B,JUMBO BAG RED RETROSPOT,10,25-08-2011 15:47,2.08,16458
564558,85099B,JUMBO BAG RED RETROSPOT,10,26-08-2011 08:59,2.08,12704
564572,85099B,JUMBO BAG RED RETROSPOT,20,26-08-2011 11:18,2.08,15078
564635,85099B,JUMBO BAG RED RETROSPOT,20,26-08-2011 12:41,2.08,15615
564729,85099B,JUMBO BAG RED RETROSPOT,2,28-08-2011 12:44,2.08,13137
564733,85099B,JUMBO BAG RED RETROSPOT,6,28-08-2011 13:18,2.08,17841
564742,85099B,JUMBO BAG RED RETROSPOT,3,28-08-2011 15:01,2.08,17346
564758,85099B,JUMBO BAG RED RETROSPOT,4,30-08-2011 10:39,4.13,
564760,85099B,JUMBO BAG RED RETROSPOT,1,30-08-2011 10:47,4.13,
564817,85099B,JUMBO BAG RED RETROSPOT,3,30-08-2011 12:02,4.13,
564818,85099B,JUMBO BAG RED RETROSPOT,5,30-08-2011 12:10,4.13,
564825,85099B,JUMBO BAG RED RETROSPOT,2,30-08-2011 12:26,4.13,
564838,85099B,JUMBO BAG RED RETROSPOT,3,30-08-2011 12:43,4.13,
564850,85099B,JUMBO BAG RED RETROSPOT,20,30-08-2011 16:43,2.08,17298
564855,85099B,JUMBO BAG RED RETROSPOT,10,31-08-2011 09:10,2.08,16746
564856,85099B,JUMBO BAG RED RETROSPOT,10,31-08-2011 09:11,2.08,12477
564857,85099B,JUMBO BAG RED RETROSPOT,11,31-08-2011 09:23,4.13,
564912,85099B,JUMBO BAG RED RETROSPOT,20,31-08-2011 12:33,2.08,12490
564972,85099B,JUMBO BAG RED RETROSPOT,10,31-08-2011 15:30,2.08,12621
564974,85099B,JUMBO BAG RED RETROSPOT,6,31-08-2011 15:32,4.13,
565014,85099B,JUMBO BAG RED RETROSPOT,100,31-08-2011 16:28,1.79,16180
565117,85099B,JUMBO BAG RED RETROSPOT,12,01-09-2011 11:33,2.08,13089
565119,85099B,JUMBO BAG RED RETROSPOT,10,01-09-2011 11:38,2.08,16722
565129,85099B,JUMBO BAG RED RETROSPOT,12,01-09-2011 12:41,2.08,15719
565144,85099B,JUMBO BAG RED RETROSPOT,30,01-09-2011 13:50,2.08,16456
565152,85099B,JUMBO BAG RED RETROSPOT,4,01-09-2011 14:42,2.08,17799
565153,85099B,JUMBO BAG RED RETROSPOT,10,01-09-2011 14:47,2.08,18241
565156,85099B,JUMBO BAG RED RETROSPOT,20,01-09-2011 15:04,2.08,13045
565198,85099B,JUMBO BAG RED RETROSPOT,3,01-09-2011 16:18,2.08,16729
565202,85099B,JUMBO BAG RED RETROSPOT,100,01-09-2011 16:44,1.79,14482
565222,85099B,JUMBO BAG RED RETROSPOT,100,01-09-2011 18:54,1.79,13629
565226,85099B,JUMBO BAG RED RETROSPOT,10,02-09-2011 08:50,2.08,16992
565232,85099B,JUMBO BAG RED RETROSPOT,2,02-09-2011 09:30,4.13,
565233,85099B,JUMBO BAG RED RETROSPOT,17,02-09-2011 09:34,4.13,
565234,85099B,JUMBO BAG RED RETROSPOT,3,02-09-2011 09:38,4.13,
565236,85099B,JUMBO BAG RED RETROSPOT,10,02-09-2011 09:45,2.08,14276
565238,85099B,JUMBO BAG RED RETROSPOT,10,02-09-2011 09:48,2.08,16945
565243,85099B,JUMBO BAG RED RETROSPOT,10,02-09-2011 10:20,2.08,16735
565286,85099B,JUMBO BAG RED RETROSPOT,12,02-09-2011 11:39,4.13,
565317,85099B,JUMBO BAG RED RETROSPOT,30,02-09-2011 13:00,2.08,12921
565325,85099B,JUMBO BAG RED RETROSPOT,30,02-09-2011 13:22,2.08,16086
565366,85099B,JUMBO BAG RED RETROSPOT,10,02-09-2011 14:56,2.08,17091
C565379,85099B,JUMBO BAG RED RETROSPOT,-1,02-09-2011 15:17,2.08,14415
565388,85099B,JUMBO BAG RED RETROSPOT,5,02-09-2011 15:56,2.08,14415
565396,85099B,JUMBO BAG RED RETROSPOT,4,02-09-2011 16:39,4.13,
565405,85099B,JUMBO BAG RED RETROSPOT,10,04-09-2011 10:51,2.08,14211
565408,85099B,JUMBO BAG RED RETROSPOT,3,04-09-2011 11:12,2.08,16813
565413,85099B,JUMBO BAG RED RETROSPOT,20,04-09-2011 11:49,2.08,18223
565431,85099B,JUMBO BAG RED RETROSPOT,4,04-09-2011 13:15,2.08,14965
565438,85099B,JUMBO BAG RED RETROSPOT,10,04-09-2011 13:56,2.08,17229
565445,85099B,JUMBO BAG RED RETROSPOT,1,04-09-2011 14:50,2.08,13548
565453,85099B,JUMBO BAG RED RETROSPOT,10,04-09-2011 16:05,2.08,15136
565458,85099B,JUMBO BAG RED RETROSPOT,20,05-09-2011 09:16,2.08,16523
565471,85099B,JUMBO BAG RED RETROSPOT,10,05-09-2011 10:12,2.08,13931
565479,85099B,JUMBO BAG RED RETROSPOT,10,05-09-2011 11:19,2.08,13999
565519,85099B,JUMBO BAG RED RETROSPOT,10,05-09-2011 11:52,2.08,12502
565579,85099B,JUMBO BAG RED RETROSPOT,2,05-09-2011 12:35,2.08,18283
565588,85099B,JUMBO BAG RED RETROSPOT,2,05-09-2011 13:50,2.08,16918
565732,85099B,JUMBO BAG RED RETROSPOT,10,06-09-2011 12:10,2.08,17068
565738,85099B,JUMBO BAG RED RETROSPOT,50,06-09-2011 12:30,2.08,14667
565751,85099B,JUMBO BAG RED RETROSPOT,2,06-09-2011 12:56,2.08,16393
565766,85099B,JUMBO BAG RED RETROSPOT,2,06-09-2011 14:23,2.08,17841
565768,85099B,JUMBO BAG RED RETROSPOT,20,06-09-2011 14:29,2.08,14040
565794,85099B,JUMBO BAG RED RETROSPOT,100,07-09-2011 09:45,1.79,16029
565835,85099B,JUMBO BAG RED RETROSPOT,2,07-09-2011 11:32,2.08,14452
565836,85099B,JUMBO BAG RED RETROSPOT,10,07-09-2011 11:41,2.08,17511
565840,85099B,JUMBO BAG RED RETROSPOT,6,07-09-2011 12:02,4.13,
565841,85099B,JUMBO BAG RED RETROSPOT,6,07-09-2011 12:04,4.13,
565845,85099B,JUMBO BAG RED RETROSPOT,20,07-09-2011 12:21,2.08,14709
565847,85099B,JUMBO BAG RED RETROSPOT,3,07-09-2011 12:44,4.13,
C565848,85099B,JUMBO BAG RED RETROSPOT,-4,07-09-2011 12:48,2.08,14606
565857,85099B,JUMBO BAG RED RETROSPOT,10,07-09-2011 14:13,2.08,14911
565901,85099B,JUMBO BAG RED RETROSPOT,100,07-09-2011 15:34,1.79,13798
565915,85099B,JUMBO BAG RED RETROSPOT,5,07-09-2011 15:52,2.08,15752
565917,85099B,JUMBO BAG RED RETROSPOT,1,07-09-2011 16:15,4.13,
565919,85099B,JUMBO BAG RED RETROSPOT,2,07-09-2011 16:48,4.13,
565971,85099B,JUMBO BAG RED RETROSPOT,3,08-09-2011 11:27,2.08,13571
565990,85099B,JUMBO BAG RED RETROSPOT,20,08-09-2011 11:44,2.08,13577
566008,85099B,JUMBO BAG RED RETROSPOT,2,08-09-2011 12:04,2.08,16426
566018,85099B,JUMBO BAG RED RETROSPOT,2,08-09-2011 12:42,2.08,13137
566024,85099B,JUMBO BAG RED RETROSPOT,10,08-09-2011 12:51,2.08,13871
566060,85099B,JUMBO BAG RED RETROSPOT,10,08-09-2011 15:27,4.13,
566172,85099B,JUMBO BAG RED RETROSPOT,20,09-09-2011 12:24,2.08,17001
566199,85099B,JUMBO BAG RED RETROSPOT,30,09-09-2011 14:12,2.08,14824
566221,85099B,JUMBO BAG RED RETROSPOT,3,09-09-2011 16:13,4.13,
566240,85099B,JUMBO BAG RED RETROSPOT,1,11-09-2011 11:29,2.08,14508
566262,85099B,JUMBO BAG RED RETROSPOT,30,11-09-2011 12:56,2.08,15527
566284,85099B,JUMBO BAG RED RETROSPOT,10,11-09-2011 14:49,2.08,14825
566286,85099B,JUMBO BAG RED RETROSPOT,10,11-09-2011 14:58,2.08,14057
566290,85099B,JUMBO BAG RED RETROSPOT,2,11-09-2011 15:24,2.08,14456
566304,85099B,JUMBO BAG RED RETROSPOT,10,12-09-2011 09:03,2.08,18158
C566313,85099B,JUMBO BAG RED RETROSPOT,-10,12-09-2011 09:43,2.08,13577
566318,85099B,JUMBO BAG RED RETROSPOT,10,12-09-2011 10:47,2.08,15971
566398,85099B,JUMBO BAG RED RETROSPOT,10,12-09-2011 13:10,2.08,12884
566400,85099B,JUMBO BAG RED RETROSPOT,10,12-09-2011 13:16,2.08,17139
566425,85099B,JUMBO BAG RED RETROSPOT,20,12-09-2011 14:22,2.08,16458
566440,85099B,JUMBO BAG RED RETROSPOT,10,12-09-2011 15:19,2.08,15755
566446,85099B,JUMBO BAG RED RETROSPOT,11,12-09-2011 15:40,4.13,
566451,85099B,JUMBO BAG RED RETROSPOT,2,12-09-2011 16:14,2.08,18069
C566460,85099B,JUMBO BAG RED RETROSPOT,-1,12-09-2011 17:19,2.08,18223
C566467,85099B,JUMBO BAG RED RETROSPOT,-10,12-09-2011 18:04,2.08,14688
566482,85099B,JUMBO BAG RED RETROSPOT,10,13-09-2011 09:43,2.08,16609
566518,85099B,JUMBO BAG RED RETROSPOT,2,13-09-2011 11:24,2.08,17779
566561,85099B,JUMBO BAG RED RETROSPOT,10,13-09-2011 12:13,2.08,18145
566571,85099B,JUMBO BAG RED RETROSPOT,10,13-09-2011 12:49,2.08,17037
566576,85099B,JUMBO BAG RED RETROSPOT,100,13-09-2011 13:21,1.79,13098
566577,85099B,JUMBO BAG RED RETROSPOT,1,13-09-2011 13:29,4.13,
566589,85099B,JUMBO BAG RED RETROSPOT,10,13-09-2011 14:50,2.08,14753
566601,85099B,JUMBO BAG RED RETROSPOT,1,13-09-2011 15:57,2.08,16469
566720,85099B,JUMBO BAG RED RETROSPOT,1,14-09-2011 12:42,2.08,13634
566757,85099B,JUMBO BAG RED RETROSPOT,2,14-09-2011 15:54,4.13,
566783,85099B,JUMBO BAG RED RETROSPOT,10,15-09-2011 10:18,2.08,13539
566787,85099B,JUMBO BAG RED RETROSPOT,12,15-09-2011 10:31,4.13,
566821,85099B,JUMBO BAG RED RETROSPOT,20,15-09-2011 11:33,2.08,14227
566822,85099B,JUMBO BAG RED RETROSPOT,10,15-09-2011 11:33,2.08,17677
566847,85099B,JUMBO BAG RED RETROSPOT,4,15-09-2011 11:57,2.08,15005
566864,85099B,JUMBO BAG RED RETROSPOT,2,15-09-2011 12:51,2.08,17786
566872,85099B,JUMBO BAG RED RETROSPOT,4,15-09-2011 13:28,2.08,16729
566875,85099B,JUMBO BAG RED RETROSPOT,50,15-09-2011 13:43,2.08,17669
566912,85099B,JUMBO BAG RED RETROSPOT,10,15-09-2011 14:05,2.08,14367
566915,85099B,JUMBO BAG RED RETROSPOT,10,15-09-2011 14:22,2.08,16945
566930,85099B,JUMBO BAG RED RETROSPOT,10,15-09-2011 15:26,2.08,15417
566949,85099B,JUMBO BAG RED RETROSPOT,12,15-09-2011 16:32,4.13,
566950,85099B,JUMBO BAG RED RETROSPOT,10,15-09-2011 16:34,2.08,17594
566952,85099B,JUMBO BAG RED RETROSPOT,2,15-09-2011 16:37,4.13,
566962,85099B,JUMBO BAG RED RETROSPOT,1,15-09-2011 17:07,2.08,16764
566974,85099B,JUMBO BAG RED RETROSPOT,10,16-09-2011 09:24,2.08,13599
566975,85099B,JUMBO BAG RED RETROSPOT,20,16-09-2011 09:24,2.08,13599
566979,85099B,JUMBO BAG RED RETROSPOT,10,16-09-2011 09:54,2.08,13141
566985,85099B,JUMBO BAG RED RETROSPOT,15,16-09-2011 10:42,4.13,
567095,85099B,JUMBO BAG RED RETROSPOT,20,16-09-2011 13:03,2.08,17049
567126,85099B,JUMBO BAG RED RETROSPOT,4,16-09-2011 13:53,2.08,17238
567138,85099B,JUMBO BAG RED RETROSPOT,20,16-09-2011 14:39,2.08,17652
567148,85099B,JUMBO BAG RED RETROSPOT,20,16-09-2011 15:23,2.08,18225
567161,85099B,JUMBO BAG RED RETROSPOT,100,18-09-2011 10:46,1.79,15947
567170,85099B,JUMBO BAG RED RETROSPOT,2,18-09-2011 12:40,2.08,13566
567170,85099B,JUMBO BAG RED RETROSPOT,2,18-09-2011 12:40,2.08,13566
567171,85099B,JUMBO BAG RED RETROSPOT,100,18-09-2011 12:42,1.79,17677
567175,85099B,JUMBO BAG RED RETROSPOT,3,18-09-2011 13:38,2.08,13067
567180,85099B,JUMBO BAG RED RETROSPOT,2,18-09-2011 14:56,2.08,17802
567182,85099B,JUMBO BAG RED RETROSPOT,10,18-09-2011 15:21,2.08,13334
567185,85099B,JUMBO BAG RED RETROSPOT,2,18-09-2011 15:55,2.08,16370
567185,85099B,JUMBO BAG RED RETROSPOT,1,18-09-2011 15:55,2.08,16370
567185,85099B,JUMBO BAG RED RETROSPOT,5,18-09-2011 15:55,2.08,16370
567190,85099B,JUMBO BAG RED RETROSPOT,10,19-09-2011 09:14,2.08,18226
567196,85099B,JUMBO BAG RED RETROSPOT,10,19-09-2011 10:09,2.08,12379
567203,85099B,JUMBO BAG RED RETROSPOT,20,19-09-2011 10:42,2.08,16080
567206,85099B,JUMBO BAG RED RETROSPOT,10,19-09-2011 10:51,2.08,13562
567211,85099B,JUMBO BAG RED RETROSPOT,2,19-09-2011 11:02,2.08,14159
567280,85099B,JUMBO BAG RED RETROSPOT,100,19-09-2011 11:46,1.79,14646
567288,85099B,JUMBO BAG RED RETROSPOT,1,19-09-2011 11:49,2.08,16906
567306,85099B,JUMBO BAG RED RETROSPOT,100,19-09-2011 13:32,1.79,12752
567307,85099B,JUMBO BAG RED RETROSPOT,20,19-09-2011 13:35,2.08,15078
567325,85099B,JUMBO BAG RED RETROSPOT,100,19-09-2011 14:28,1.79,13228
567333,85099B,JUMBO BAG RED RETROSPOT,10,19-09-2011 14:55,2.08,14282
567341,85099B,JUMBO BAG RED RETROSPOT,10,19-09-2011 15:04,2.08,14961
567354,85099B,JUMBO BAG RED RETROSPOT,100,19-09-2011 16:15,1.79,18017
567372,85099B,JUMBO BAG RED RETROSPOT,10,20-09-2011 09:24,2.08,14191
567374,85099B,JUMBO BAG RED RETROSPOT,100,20-09-2011 09:40,1.79,15341
567429,85099B,JUMBO BAG RED RETROSPOT,10,20-09-2011 11:39,2.08,17686
567462,85099B,JUMBO BAG RED RETROSPOT,1,20-09-2011 12:35,2.08,14446
567472,85099B,JUMBO BAG RED RETROSPOT,10,20-09-2011 12:47,2.08,15039
567507,85099B,JUMBO BAG RED RETROSPOT,19,20-09-2011 14:46,4.13,
567610,85099B,JUMBO BAG RED RETROSPOT,100,21-09-2011 11:30,1.79,17511
567619,85099B,JUMBO BAG RED RETROSPOT,10,21-09-2011 12:28,2.08,15203
567634,85099B,JUMBO BAG RED RETROSPOT,100,21-09-2011 13:35,1.79,12939
567665,85099B,JUMBO BAG RED RETROSPOT,1,21-09-2011 15:22,4.13,
567667,85099B,JUMBO BAG RED RETROSPOT,3,21-09-2011 15:24,4.13,
567669,85099B,JUMBO BAG RED RETROSPOT,200,21-09-2011 15:32,1.79,14887
